科技,水资源的前世今生:你杯子里的水恐龙可能也喝过,http://tech.sina.com.cn/d/n/2016-01-26/doc-ifxnuwfc9540495.shtml,2016-01-26 10:29
体育,西部雪崩10余人亡 美遭遇近20年滑雪死亡最多月份,http://sports.sina.com.cn/others/winter/2016-01-26/doc-ifxnurxp0020455.shtml,2016-01-26 10:28
军事,日本对华出口额三年来首次出现减少 或影响日本经济,http://mil.news.sina.com.cn/china/2016-01-26/doc-ifxnurxp0020418.shtml,2016-01-26 10:27
财经,港媒：内地就业市场坚挺 2015年新增岗位超希腊人口,http://finance.sina.com.cn/china/gncj/2016-01-26/doc-ifxnuwfc9540406.shtml,2016-01-26 10:27
财经,耀才证券：大市虽反弹 却未能成功重越10天线,http://finance.sina.com.cn/stock/hkstock/marketalerts/2016-01-26/doc-ifxnurxp0020395.shtml,2016-01-26 10:26
科技,买一斤肉，为什么你不去超市而要网购？,http://tech.sina.com.cn/i/2016-01-26/doc-ifxnuwfc9540383.shtml,2016-01-26 10:26
娱乐,《大脑》“最强出题人”TFBOYS突变挑战者,http://ent.sina.com.cn/tv/zy/2016-01-26/doc-ifxnurxp0020336.shtml,2016-01-26 10:26
股市,外媒：高管频变致Twitter前景不明,http://tech.sina.com.cn/i/2016-01-26/doc-ifxnuwfc9540322.shtml,2016-01-26 10:25
娱乐,爸妈2厨艺大比拼 谢依霖与妈妈默契度零,http://ent.sina.com.cn/tv/zy/2016-01-26/doc-ifxnuwfc9540297.shtml,2016-01-26 10:25
军事,我军新研制装备赴寒区试验 战车玩漂移炮管打到报废,http://mil.news.sina.com.cn/china/2016-01-26/doc-ifxnurxp0020283.shtml,2016-01-26 10:24
美股,中国经济减速让日本经济躺枪,http://finance.sina.com.cn/stock/usstock/c/2016-01-26/doc-ifxnuwfc9540273.shtml,2016-01-26 10:24
娱乐,《陆军一号》诠释真正男子汉 铁血又柔情,http://ent.sina.com.cn/v/m/2016-01-26/doc-ifxnuwfc9540264.shtml,2016-01-26 10:24
体育,倍耐力雨胎测试：里卡多拔头筹 莱科宁亮相,http://sports.sina.com.cn/f1/2016-01-26/doc-ifxnurxp0020240.shtml,2016-01-26 10:24
体育,对话跑者8600：提前终止比赛很明智 要敬畏自然,http://sports.sina.com.cn/run/2016-01-26/doc-ifxnuwfc9540227.shtml,2016-01-26 10:24
财经,发改委：2015年四季度铁路货运量降幅收窄,http://finance.sina.com.cn/roll/2016-01-26/doc-ifxnurxp0020230.shtml,2016-01-26 10:24
财经,南华金融：外围走低 料港股回吐,http://finance.sina.com.cn/stock/hkstock/marketalerts/2016-01-26/doc-ifxnuwfc9540169.shtml,2016-01-26 10:23
科技,如何区分优秀的投资人和糟糕的投资人？,http://tech.sina.com.cn/i/2016-01-26/doc-ifxnuwfc9540118.shtml,2016-01-26 10:22
科技,伯恩光学启动上市 拟募资20亿美元对抗蓝思科技,http://tech.sina.com.cn/it/2016-01-26/doc-ifxnuwfc9540102.shtml,2016-01-26 10:22
娱乐,SISTAR多顺遭恶意攻击6年 公司追究造谣者,http://ent.sina.com.cn/y/yrihan/2016-01-26/doc-ifxnurxp0020086.shtml,2016-01-26 10:21
财经,银河期货商品策略汇总,http://finance.sina.com.cn/money/future/fmnews/2016-01-26/doc-ifxnurxp0020053.shtml,2016-01-26 10:21
娱乐,沈梦辰深夜回家被反锁 爬铁门显豪放(图),http://slide.ent.sina.com.cn/star/w/slide_4_704_131136.html#p=1,2016-01-26 10:20
军事,美媒如此为巨额军费辩护：IS和中俄带来致命威胁,http://mil.news.sina.com.cn/china/2016-01-26/doc-ifxnurxp0020038.shtml,2016-01-26 10:20
娱乐,《美人鱼》送喜武汉 星爷年龄越大越童真,http://ent.sina.com.cn/m/c/2016-01-26/doc-ifxnurxp0020031.shtml,2016-01-26 10:20
体育,苏宁新援新赛季或披3号球衣 A罗去留仍待确定,http://sports.sina.com.cn/china/j/2016-01-26/doc-ifxnurxp0019913.shtml,2016-01-26 10:19
体育,王守仁哭棋作诗：兵卒坠河皆不救 将军溺水一齐休,http://sports.sina.com.cn/go/2016-01-26/doc-ifxnurxp0019887.shtml,2016-01-26 10:19
体育,吴阿顺金诚本周战欧巡 加西亚卡塔尔开启奥运路,http://sports.sina.com.cn/golf/epgatour/2016-01-26/doc-ifxnuwfc9539843.shtml,2016-01-26 10:19
娱乐,韩星孔升妍性感写真 红唇白衫下衣失踪,http://slide.ent.sina.com.cn/star/k/slide_4_704_131133.html,2016-01-26 10:18
娱乐,陈洁仪新曲《天冷就回来2016》暖心首发,http://ent.sina.com.cn/y/ygangtai/2016-01-26/doc-ifxnurxp0019797.shtml,2016-01-26 10:18
娱乐,岳云鹏：参加户外秀只为“养家糊口”,http://ent.sina.com.cn/tv/zy/2016-01-26/doc-ifxnurxp0019795.shtml,2016-01-26 10:18
科技,微软内测iOS版WP键盘：配备单手模式,http://tech.sina.com.cn/it/2016-01-26/doc-ifxnurxp0019784.shtml,2016-01-26 10:18
体育,友军误伤！浓眉遭肘击 确诊脑震荡退出比赛,http://sports.sina.com.cn/basketball/nba/2016-01-26/doc-ifxnurxp0019758.shtml,2016-01-26 10:18
财经,第一上海：港股两连升 四周来首次,http://finance.sina.com.cn/stock/hkstock/marketalerts/2016-01-26/doc-ifxnuwfc9539771.shtml,2016-01-26 10:18
体育,天冷河面结冰市民热闹溜冰 潍坊7人掉进冰窟窿,http://sports.sina.com.cn/others/winter/2016-01-26/doc-ifxnuwfc9539743.shtml,2016-01-26 10:17
国际,华人男子涉在美杀死两侄 死者父母称其早有预谋,http://news.sina.com.cn/c/2016-01-26/doc-ifxnuwfc9539688.shtml,2016-01-26 10:17
国内,鞍山钢铁副总开公车肇事致人死亡被双开,http://news.sina.com.cn/c/2016-01-26/doc-ifxnurxp0019680.shtml,2016-01-26 10:17
科技,如何写一份“耐看”的商业计划书？,http://tech.sina.com.cn/2016-01-26/doc-ifxnurxp0019652.shtml,2016-01-26 10:17
国内,神龙太空飞船将成为战略支援部队一部分,http://news.sina.com.cn/c/2016-01-26/doc-ifxnuwfc9539650.shtml,2016-01-26 10:17
体育,跑步or快走？运动减肥遵循3定律 看电视也不闲着,http://sports.sina.com.cn/run/2016-01-26/doc-ifxnurxp0019473.shtml,2016-01-26 10:15
娱乐,印小天夫妇登杂志封面 甜蜜等待宝宝来临,http://slide.ent.sina.com.cn/star/slide_4_704_131116.html,2016-01-26 10:15
娱乐,歌手4徐佳莹首度演绎快歌 唱《不醉不会》,http://ent.sina.com.cn/music/zy/2016-01-26/doc-ifxnurxp0019407.shtml,2016-01-26 10:15
娱乐,陆毅《秦时》曝婚照 与陈妍希终成眷属,http://ent.sina.com.cn/v/m/2016-01-26/doc-ifxnurxp0019285.shtml,2016-01-26 10:14
体育,AC米兰妖王离队就差官方宣布 亲口表态:机会来了,http://sports.sina.com.cn/g/seriea/2016-01-26/doc-ifxnurxp0019249.shtml,2016-01-26 10:14
体育,巴萨最后一击！不花钱强挖锋霸 大神遭瓜帅挖角,http://sports.sina.com.cn/g/laliga/2016-01-26/doc-ifxnuwfc9539193.shtml,2016-01-26 10:13
财经,申银万国：港股跟随外围股市连升第二日,http://finance.sina.com.cn/stock/hkstock/marketalerts/2016-01-26/doc-ifxnurxp0019123.shtml,2016-01-26 10:13
财经,国务院批复淄博城市总体规划 人口控制306万以内,http://finance.sina.com.cn/china/gncj/2016-01-26/doc-ifxnurxp0018960.shtml,2016-01-26 10:11
财经,中国银盛：港股随外围反弹 大市成交未算配合,http://finance.sina.com.cn/stock/hkstock/marketalerts/2016-01-26/doc-ifxnurxp0018825.shtml,2016-01-26 10:10
娱乐,视频：玉木宏电影新作《星笼之海》预告曝光,http://video.sina.com.cn/p/ent/m/f/2016-01-26/101065177369.html,2016-01-26 10:10
社会,县委书记看望自强无臂小伙 用手握脚鼓励(组图),http://news.sina.com.cn/s/wh/2016-01-26/doc-ifxnuwfc9538819.shtml,2016-01-26 10:09
财经,政法大学教授谈网店登记:自然人营商乃宪法权利,http://finance.sina.com.cn/china/gncj/2016-01-26/doc-ifxnuwfc9538811.shtml,2016-01-26 10:09
财经,四季报曝光公募现身万科A 资管产品持有超4000万股,http://finance.sina.com.cn/stock/s/2016-01-26/doc-ifxnuwfc9538740.shtml,2016-01-26 10:09
科技,作为CEO，我允许自己失败,http://tech.sina.com.cn/i/2016-01-26/doc-ifxnurxp0018647.shtml,2016-01-26 10:09
体育,克洛普换上新眼镜：现在我像杀人狂了吧(图),http://sports.sina.com.cn/g/pl/2016-01-26/doc-ifxnuwfc9538645.shtml,2016-01-26 10:08
娱乐,张天爱盛一伦郭俊辰疑似拍《太子妃》结局,http://slide.ent.sina.com.cn/tv/w/slide_4_704_131046.html#p=1,2016-01-26 10:08
军事,制裁朝鲜或是克里访华头号议题 美能迫使中国制裁吗,http://mil.news.sina.com.cn/china/2016-01-26/doc-ifxnurxp0018573.shtml,2016-01-26 10:08
科技,从局部到整体：涌现计算成为人工智能另类途径,http://tech.sina.com.cn/d/i/2016-01-26/doc-ifxnuwfc9538620.shtml,2016-01-26 10:08
娱乐,《卧虎2》再造江湖 孤狼骑士非甄子丹莫属,http://ent.sina.com.cn/m/c/2016-01-26/doc-ifxnurxp0018565.shtml,2016-01-26 10:08
体育,林建超：用围棋思维解读军事战略,http://sports.sina.com.cn/go/2016-01-26/doc-ifxnurxp0018509.shtml,2016-01-26 10:07
娱乐,独家:靳东闫妮春晚有望搭档 杨洋现身彩排,http://ent.sina.com.cn/tv/zy/2016-01-26/doc-ifxnuwfc9538401.shtml,2016-01-26 10:06
体育,英国杯跳水赛戴利揽双金 2年后再战双人游刃有余,http://sports.sina.com.cn/others/diving/2016-01-26/doc-ifxnuwfc9538365.shtml,2016-01-26 10:06
科技,在大公司上班比在创业公司好太多了,http://tech.sina.com.cn/i/2016-01-26/doc-ifxnurxp0018326.shtml,2016-01-26 10:06
体育,J罗认可齐达内顶替贝帅 怒斥夜店负面报道:瞎扯,http://sports.sina.com.cn/g/laliga/2016-01-26/doc-ifxnuwfc9538308.shtml,2016-01-26 10:05
美股,1月26日10点交易员正关注要闻,http://finance.sina.com.cn/stock/usstock/c/2016-01-26/doc-ifxnurxp0018275.shtml,2016-01-26 10:05
财经,贵人资本：港股短期底部震荡 可关注绩优股,http://finance.sina.com.cn/stock/hkstock/marketalerts/2016-01-26/doc-ifxnurxp0018272.shtml,2016-01-26 10:05
娱乐,《冰雪奇迹》将播出 钟丽缇周韦彤等加盟,http://ent.sina.com.cn/tv/zy/2016-01-26/doc-ifxnuwfc9538104.shtml,2016-01-26 10:04
财经,央行今日逆回购加量至4400亿 28天期“加码”,http://finance.sina.com.cn/roll/2016-01-26/doc-ifxnuwfc9538101.shtml,2016-01-26 10:04
科技,一个90后创业者的4年创业路,http://tech.sina.com.cn/i/2016-01-26/doc-ifxnuwfc9538097.shtml,2016-01-26 10:04
体育,英博彩公司暗示鲁尼和亚亚图雷或加盟中超某队,http://sports.sina.com.cn/l/2016-01-26/doc-ifxnurxp0018084.shtml,2016-01-26 10:04
娱乐,《太子妃》爆红背后：得女性者得天下？,http://ent.sina.com.cn/v/m/2016-01-26/doc-ifxnurxp0018005.shtml,2016-01-26 10:03
财经,胜利证券：料港股会回补昨日高开的裂口,http://finance.sina.com.cn/stock/hkstock/marketalerts/2016-01-26/doc-ifxnurxp0017947.shtml,2016-01-26 10:02
娱乐,陆毅鲍蕾纪念相爱20年 一家四口合照温馨,http://ent.sina.com.cn/s/m/2016-01-26/doc-ifxnuwfc9537929.shtml,2016-01-26 10:02
娱乐,《旋风》黄晓明自曝是四大天王脑残粉儿,http://ent.sina.com.cn/tv/zy/2016-01-26/doc-ifxnurxp0017926.shtml,2016-01-26 10:02
美股,美媒：食品制裁使俄式佳肴重获新生,http://finance.sina.com.cn/stock/usstock/c/2016-01-26/doc-ifxnuwfc9537906.shtml,2016-01-26 10:02
国内,北京交通委：正研究CBD中关村等地弹性工作制,http://news.sina.com.cn/c/2016-01-26/doc-ifxnurxp0017865.shtml,2016-01-26 10:02
军事,台湾举行防解放军春节突袭演习 邀请美媒参观(图),http://mil.news.sina.com.cn/china/2016-01-26/doc-ifxnuwfc9537867.shtml,2016-01-26 10:02
科技,高纬度的内容创业是啥样的？,http://tech.sina.com.cn/i/2016-01-26/doc-ifxnuwfc9537796.shtml,2016-01-26 10:01
娱乐,视频：央视回应春晚天价票 称从未授权对外出售,http://video.sina.com.cn/p/ent/s/m/2016-01-26/100165177371.html,2016-01-26 10:01
体育,网友沉痛缅怀硬汉宋庆礼 追忆生前点滴事,http://sports.sina.com.cn/golf/chinareport/2016-01-26/doc-ifxnurxp0017757.shtml,2016-01-26 10:01
财经,新华社：中国钢铁行业去产能可能造成40万人失业,http://finance.sina.com.cn/china/gncj/2016-01-26/doc-ifxnurxp0017669.shtml,2016-01-26 10:00
体育,全中国跑最快的男人：闲暇打手游 玩电脑会头晕,http://sports.sina.com.cn/run/2016-01-26/doc-ifxnuwfc9537583.shtml,2016-01-26 10:00
体育,徐梦桃手术日期确定坚强面对 恢复或需10个月,http://sports.sina.com.cn/others/freestyle/2016-01-26/doc-ifxnuwfc9537564.shtml,2016-01-26 10:00
军事,印媒称印面临中巴威胁 购36架阵风战机7年内交付,http://mil.news.sina.com.cn/world/2016-01-26/doc-ifxnurxp0017417.shtml,2016-01-26 09:58
财经,汇业证券：射击之星现 期指料回软,http://finance.sina.com.cn/stock/hkstock/marketalerts/2016-01-26/doc-ifxnuwfc9537398.shtml,2016-01-26 09:58
体育,勇士马刺世纪大战？邓肯已备好爆米花和饮料,http://sports.sina.com.cn/basketball/nba/2016-01-26/doc-ifxnurxp0017389.shtml,2016-01-26 09:58
财经,快讯：石油股大跌 中海油跌超7%创一周来最大跌幅,http://finance.sina.com.cn/stock/hkstock/marketalerts/2016-01-26/doc-ifxnurxp0017383.shtml,2016-01-26 09:58
财经,快讯：亚太股市齐跌 港股恒指跌2%再失19000点,http://finance.sina.com.cn/stock/hkstock/marketalerts/2016-01-26/doc-ifxnurxp0017309.shtml,2016-01-26 09:57
娱乐,《年兽大作战》曝MV “红果”CP预热新年,http://ent.sina.com.cn/m/c/2016-01-26/doc-ifxnurxp0017233.shtml,2016-01-26 09:57
娱乐,张雨绮露肩装秀锁骨 侧扎马尾似少女(图),http://slide.ent.sina.com.cn/star/w/slide_4_704_131127.html#p=1,2016-01-26 09:55
体育,终于！阿森纳最硬悍腰周六复出 妖锋将恢复训练,http://sports.sina.com.cn/g/pl/2016-01-26/doc-ifxnuwfc9536927.shtml,2016-01-26 09:54
体育,小法讽刺手势对阿森纳球迷 猛拍胸口切尔西队徽,http://sports.sina.com.cn/g/pl/2016-01-26/doc-ifxnuwfc9536902.shtml,2016-01-26 09:53
财经,央行今日公开市场投放4400亿流动性,http://finance.sina.com.cn/china/gncj/2016-01-26/doc-ifxnuwfc9536841.shtml,2016-01-26 09:53
体育,比赛后喝一杯？ 跑半马没人会告诉你这7件事(图),http://sports.sina.com.cn/run/2016-01-26/doc-ifxnurxp0016856.shtml,2016-01-26 09:52
娱乐,第三届芭莎公益星设计起航 5大明星齐助阵,http://ent.sina.com.cn/s/m/2016-01-26/doc-ifxnuwfc9536778.shtml,2016-01-26 09:52
美股,日媒：中日寻求开展新对话 讨论人民币和中国改革,http://finance.sina.com.cn/stock/usstock/c/2016-01-26/doc-ifxnurxp0016804.shtml,2016-01-26 09:52
科技,只听楼响不见下楼：为啥探测引力波如此困难？,http://tech.sina.com.cn/d/i/2016-01-26/doc-ifxnuwfc9536682.shtml,2016-01-26 09:51
娱乐,《恶人报喜》曝正片彩蛋 驱寒送暖笑出汗,http://ent.sina.com.cn/m/c/2016-01-26/doc-ifxnuwfc9536613.shtml,2016-01-26 09:50
娱乐,韩影《等你》沈恩京金圣武展惊心追击,http://slide.ent.sina.com.cn/film/k/slide_4_704_131122.html,2016-01-26 09:49
科技,硅谷华人天使郭威：寻找天生的Leader,http://tech.sina.com.cn/i/2016-01-26/doc-ifxnuwfc9536459.shtml,2016-01-26 09:49
科技,智能机器人将会成为我们的奴隶还是伙伴？,http://tech.sina.com.cn/it/2016-01-26/doc-ifxnurxp0016447.shtml,2016-01-26 09:48
娱乐,《五鼠》曝预告 展昭变腹黑虐心四角恋,http://ent.sina.com.cn/v/m/2016-01-26/doc-ifxnuwfc9536408.shtml,2016-01-26 09:48
军事,海军新一代猎扫雷舰入列 配有3条百吨遥控船(图),http://mil.news.sina.com.cn/china/2016-01-26/doc-ifxnurxp0016373.shtml,2016-01-26 09:47
国际,2016年日本小姐大赛揭晓 政要之女夺冠(图),http://news.sina.com.cn/o/2016-01-26/doc-ifxnuwfc9536339.shtml,2016-01-26 09:47
国际,普京：我至今仍喜欢共产主义思想,http://news.sina.com.cn/w/zx/2016-01-26/doc-ifxnurxp0016362.shtml,2016-01-26 09:47
娱乐,视频：《大脑》嘉宾演绎《青春修炼手册》,http://video.sina.com.cn/p/ent/z/v/2016-01-26/094765177373.html,2016-01-26 09:47
科技,银联卡代理商开始向日企提供网购结算服务,http://tech.sina.com.cn/it/2016-01-26/doc-ifxnuwfc9536293.shtml,2016-01-26 09:46
娱乐,陈伟霆蒋欣亮相春晚联排 杨洋与韩磊合唱,http://ent.sina.com.cn/tv/zy/2016-01-26/doc-ifxnurxp0016320.shtml,2016-01-26 09:46
体育,梅西被曝差点加盟巴萨死敌 如果真的话……,http://sports.sina.com.cn/g/laliga/2016-01-26/doc-ifxnuwfc9536269.shtml,2016-01-26 09:46
股市,阿里影业宣布售出1760万份购股权 每股1.66港元,http://tech.sina.com.cn/i/2016-01-26/doc-ifxnurxp0016284.shtml,2016-01-26 09:46
娱乐,芒果春晚首推双舞台 张杰IU携手冰上献唱,http://ent.sina.com.cn/music/zy/2016-01-26/doc-ifxnurxp0016279.shtml,2016-01-26 09:46
财经,美日股市下跌 恒指低开271点,http://finance.sina.com.cn/stock/hkstock/marketalerts/20160126/094524215054.shtml,2016-01-26 09:45
娱乐,视频：《五鼠闹东京》预告片 颠覆三侠五义,http://video.sina.com.cn/p/ent/v/m/2016-01-26/094465177341.html,2016-01-26 09:44
美股,俄国人收入缩水近10%空手过年,http://finance.sina.com.cn/stock/usstock/c/2016-01-26/doc-ifxnuwfc9536046.shtml,2016-01-26 09:44
财经,高盛：原油储存能力接近极限,http://finance.sina.com.cn/money/forex/hbfx/2016-01-26/doc-ifxnurxp0016048.shtml,2016-01-26 09:44
体育,星座系列：12星座2016年幸运赛事 国际之旅篇,http://sports.sina.com.cn/run/2016-01-26/doc-ifxnurxp0015957.shtml,2016-01-26 09:44
娱乐,视频：2016年央视春晚宣传片,http://video.sina.com.cn/p/ent/z/v/2016-01-26/094365177335.html,2016-01-26 09:43
国内,中国最后的狩猎部落：共290人 嫌山下世界太吵,http://news.sina.com.cn/c/nd/2016-01-26/doc-ifxnuwfc9535854.shtml,2016-01-26 09:43
社会,香港解款员将雾弹枪落在炸鸡店 报警后找回(图),http://news.sina.com.cn/o/2016-01-26/doc-ifxnurxp0015854.shtml,2016-01-26 09:43
财经,快讯：中材与中建材拟战略重组 中材大涨12%,http://finance.sina.com.cn/stock/hkstock/marketalerts/2016-01-26/doc-ifxnuwfc9535640.shtml,2016-01-26 09:41
科技,大企业能从初创企业里学到什么？,http://tech.sina.com.cn/i/2016-01-26/doc-ifxnurxp0015597.shtml,2016-01-26 09:41
体育,沈阳跑友寒潮中另类爆红 零下29度晨跑变冰人(图),http://sports.sina.com.cn/run/2016-01-26/doc-ifxnuwfc9535569.shtml,2016-01-26 09:41
体育,NHL25日战况：国王加时胜鲨鱼 参议员完封游骑兵,http://sports.sina.com.cn/others/winter/2016-01-26/doc-ifxnurxp0015564.shtml,2016-01-26 09:41
体育,澳网A-拉德克服次盘状态波动 横扫纳瓦罗重返四强,http://sports.sina.com.cn/tennis/wta/2016-01-26/doc-ifxnurxp0015514.shtml,2016-01-26 09:40
娱乐,高群书：《过年好》也不图啥，就图个乐,http://ent.sina.com.cn/m/c/2016-01-26/doc-ifxnuwfc9535518.shtml,2016-01-26 09:40
娱乐,《青蛙王国2》曝使命预告 剧透奇幻情节,http://ent.sina.com.cn/m/c/2016-01-26/doc-ifxnuwfc9535346.shtml,2016-01-26 09:40
娱乐,猴年春晚首次联排 时隔4年周涛重执话筒,http://ent.sina.com.cn/music/zy/2016-01-26/doc-ifxnurxp0015018.shtml,2016-01-26 09:38
体育,辽足官方宣布签约两外援 澳超德甲后卫强势加盟,http://sports.sina.com.cn/china/j/2016-01-26/doc-ifxnuwfc9535049.shtml,2016-01-26 09:37
美股,银联卡代理商开始向日企提供网购结算服务,http://finance.sina.com.cn/stock/usstock/c/2016-01-26/doc-ifxnuwfc9535043.shtml,2016-01-26 09:37
娱乐,韩影帝刘亚仁写真 谜之笑容展千面魅力,http://slide.ent.sina.com.cn/star/k/slide_4_704_131114.html,2016-01-26 09:37
体育,美跑者起诉纽约马拉松 指控抽签规则违法索赔千万,http://sports.sina.com.cn/run/2016-01-26/doc-ifxnurxp0014866.shtml,2016-01-26 09:37
财经,国都香港：恒指延续反弹 走势料转稳,http://finance.sina.com.cn/stock/hkstock/marketalerts/2016-01-26/doc-ifxnuwfc9534879.shtml,2016-01-26 09:36
娱乐,视频：《年兽大作战》片头曲《姥姥说》MV,http://video.sina.com.cn/p/ent/m/c/2016-01-26/093665177359.html,2016-01-26 09:36
娱乐,视频：《青蛙王国2》“使命”版预告片,http://video.sina.com.cn/p/ent/m/c/2016-01-26/093665177351.html,2016-01-26 09:36
体育,皮特斯林默斯欧美屈居第二 奥运会参赛机会大增,http://sports.sina.com.cn/golf/pgatour/2016-01-26/doc-ifxnurxp0014345.shtml,2016-01-26 09:34
科技,初创公司如何招聘产品经理,http://tech.sina.com.cn/i/2016-01-26/doc-ifxnurxp0014219.shtml,2016-01-26 09:34
国际,日本降雪严寒致5人死亡200余人受伤,http://news.sina.com.cn/o/2016-01-26/doc-ifxnurxp0014133.shtml,2016-01-26 09:33
美股,原油下挫亚股走低 日经大跌2%,http://finance.sina.com.cn/stock/usstock/c/2016-01-26/doc-ifxnurxp0014115.shtml,2016-01-26 09:33
体育,跑马名额越来越难抽 马拉松在经历一场线上革命,http://sports.sina.com.cn/run/2016-01-26/doc-ifxnurxp0013979.shtml,2016-01-26 09:32
体育,菲尔普斯外他们也很出色 游泳大神并非只有一人,http://sports.sina.com.cn/others/swim/2016-01-26/doc-ifxnurxp0013856.shtml,2016-01-26 09:31
美股,谁是中国手机厂商的赢家,http://finance.sina.com.cn/stock/usstock/c/2016-01-26/doc-ifxnuwfc9533569.shtml,2016-01-26 09:29
军事,中国第4艘071型登陆舰将于2月1日服役部署东海,http://mil.news.sina.com.cn/china/2016-01-26/doc-ifxnuwfc9533553.shtml,2016-01-26 09:29
美股,美财政部指责普京“腐败” 俄方回应：完全杜撰,http://finance.sina.com.cn/stock/usstock/c/2016-01-26/doc-ifxnurxp0013419.shtml,2016-01-26 09:29
社会,女子怒斥医院票贩：300元号炒到4500 落泪斥责,http://video.sina.com.cn/p/news/s/v/2016-01-26/092965177309.html,2016-01-26 09:29
体育,举重奥运力争5金 全锦赛定名单是否有双保险待定,http://sports.sina.com.cn/others/weightlift/2016-01-26/doc-ifxnurxp0013405.shtml,2016-01-26 09:29
娱乐,视频：六小龄童否认与郭富城搭档春晚,http://video.sina.com.cn/p/ent/z/h/2016-01-26/092865177679.html,2016-01-26 09:28
科技,流言揭秘：钻石X射线下无法发现？,http://tech.sina.com.cn/d/v/2016-01-26/doc-ifxnurxp0013319.shtml,2016-01-26 09:27
科技,基石资本张维：投资要有微观视角,http://tech.sina.com.cn/i/2016-01-26/doc-ifxnurxp0013312.shtml,2016-01-26 09:27
娱乐,KARA前成员韩胜妍签新公司 与高俊熙同门,http://ent.sina.com.cn/y/yrihan/2016-01-26/doc-ifxnurxp0013296.shtml,2016-01-26 09:27
国内,深圳一救助站发生纵火事件致3人死亡,http://news.sina.com.cn/2016-01-26/doc-ifxnuwfc9533286.shtml,2016-01-26 09:27
体育,提前认输！皇马更衣室已放弃西甲 全力争欧冠,http://sports.sina.com.cn/g/laliga/2016-01-26/doc-ifxnuwfc9533281.shtml,2016-01-26 09:27
军事,美称中国欲获第二岛链内军事优势 美重要盟友成目标,http://mil.news.sina.com.cn/china/2016-01-26/doc-ifxnurxp0013262.shtml,2016-01-26 09:27
体育,布拉特团队认为被解雇一事1000%与勒布朗有关,http://sports.sina.com.cn/basketball/nba/2016-01-26/doc-ifxnuwfc9533127.shtml,2016-01-26 09:25
国际,韩国航空公司彻夜运送2.7万济州岛滞留旅客(图),http://news.sina.com.cn/o/2016-01-26/doc-ifxnurxp0013085.shtml,2016-01-26 09:25
娱乐,视频：诛仙《青云志》赵丽颖演碧瑶 灵秀引期待,http://video.sina.com.cn/p/ent/s/m/2016-01-26/092465177313.html,2016-01-26 09:24
娱乐,金秀贤助阵电影试映会 超萌毛衣显活泼,http://slide.ent.sina.com.cn/film/k/slide_4_704_131109.html,2016-01-26 09:24
娱乐,白骨精角色空前丰富：重要的妖精打三遍,http://ent.sina.com.cn/r/m/2016-01-26/doc-ifxnurxp0012885.shtml,2016-01-26 09:23
军事,首架量产型2101号歼20战机成功试飞(图),http://mil.news.sina.com.cn/china/2016-01-26/doc-ifxnuwfc9532835.shtml,2016-01-26 09:23
娱乐,视频：《恶人报喜》曝正片彩蛋,http://video.sina.com.cn/p/ent/m/c/2016-01-26/092365177343.html,2016-01-26 09:23
体育,范加尔生死谁说了算？揭秘曼联15位真正的强人,http://sports.sina.com.cn/g/pl/2016-01-26/doc-ifxnurxp0012814.shtml,2016-01-26 09:22
体育,国奥攻击手成抢手货? 老总：想买他的可不只权健,http://sports.sina.com.cn/china/b/2016-01-26/doc-ifxnuwfc9532791.shtml,2016-01-26 09:22
国内,北京环保局：频繁启动“红警”一定不是常态,http://news.sina.com.cn/c/2016-01-26/doc-ifxnurxp0012778.shtml,2016-01-26 09:22
体育,跑步成山西太原中小学生寒假作业 跑800米起,http://sports.sina.com.cn/run/2016-01-26/doc-ifxnuwfc9532774.shtml,2016-01-26 09:22
体育,阿森纳人炮轰科斯塔：连环骗子 疯狂打滚骗红牌,http://sports.sina.com.cn/g/pl/2016-01-26/doc-ifxnuwfc9532772.shtml,2016-01-26 09:22
科技,京东健康股东自买自卖1000股 把股票拉上龙虎榜,http://tech.sina.com.cn/i/2016-01-26/doc-ifxnurxp0012763.shtml,2016-01-26 09:22
体育,定了！瓜林将1100万欧元加盟申花 已与队友告别,http://sports.sina.com.cn/g/seriea/2016-01-26/doc-ifxnurxp0012751.shtml,2016-01-26 09:21
娱乐,赵本山当选辽宁省曲协副主席 频繁现身,http://ent.sina.com.cn/j/opusculum/2016-01-26/doc-ifxnurxp0012735.shtml,2016-01-26 09:21
娱乐,视频：黄毅清曝美国法院限制令 或禁黄奕看女儿,http://video.sina.com.cn/p/ent/s/m/2016-01-26/092065177307.html,2016-01-26 09:20
体育,美女网红晒腹部赘肉：平坦腹部≠健康身体(图),http://sports.sina.com.cn/run/2016-01-26/doc-ifxnurxp0012674.shtml,2016-01-26 09:20
体育,中超抢下切尔西名将 拜仁听说苏宁报价后惊退,http://sports.sina.com.cn/g/pl/2016-01-26/doc-ifxnurxp0012628.shtml,2016-01-26 09:20
财经,商品房待售面积7亿平米攀新高 各地开药方加快去库存,http://finance.sina.com.cn/roll/2016-01-26/doc-ifxnuwfc9532592.shtml,2016-01-26 09:20
社会,大熊猫玩雪视频走红 美国男子跟风穿熊猫服玩雪,http://news.sina.com.cn/o/2016-01-26/doc-ifxnuwfc9532538.shtml,2016-01-26 09:19
